Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Moving_Average
2023-06-08 00:00:00-04:00;176.56135080082998;179.47923062220013;176.12467438732125;179.21127319335938;50214900;0.0;0.0;178.27438659667968
2023-06-09 00:00:00-04:00;180.13428821622014;180.85879103044124;179.27083944935424;179.59835815429688;48870700;0.0;0.0;178.27637634277343
2023-06-12 00:00:00-04:00;179.90603145224975;182.50631231972852;179.60828578449886;182.4070587158203;54274900;0.0;0.0;179.11204223632814
2023-06-13 00:00:00-04:00;181.42449184145724;182.7643244394129;181.06720011987474;181.93064880371094;54929100;0.0;0.0;179.92586364746094
2023-06-14 00:00:00-04:00;181.9902041416917;183.00253326157815;180.6503714756975;182.5658416748047;57462900;0.0;0.0;181.14263610839845
2023-06-15 00:00:00-04:00;182.57577393042644;185.1165084295681;182.39712049072034;184.61033630371094;65433200;0.0;0.0;182.22244873046876
2023-06-16 00:00:00-04:00;185.32491183758503;185.58296511233405;182.88343103661734;183.52853393554688;101235600;0.0;0.0;183.00848388671875
2023-06-20 00:00:00-04:00;183.0223827636369;184.69966852666565;183.0223827636369;183.61785888671875;49799100;0.0;0.0;183.25064392089843
2023-06-21 00:00:00-04:00;183.50867393361597;184.01484602054117;181.21605845086614;182.5757598876953;49515700;0.0;0.0;183.37966613769532
2023-06-22 00:00:00-04:00;182.35743123046893;185.64252230545932;182.28795068496888;185.5928955078125;51245300;0.0;0.0;183.98507690429688
2023-06-23 00:00:00-04:00;184.15381217622152;186.14868226406438;183.61786698344585;185.27529907226562;53079300;0.0;0.0;184.11806945800782
2023-06-26 00:00:00-04:00;185.42415928991971;186.6349803489813;183.83619277653602;183.8759002685547;48088700;0.0;0.0;184.1875427246094
2023-06-27 00:00:00-04:00;184.491227935301;186.9724161183805;184.27288216367234;186.6448974609375;50730800;0.0;0.0;184.79295043945314
2023-06-28 00:00:00-04:00;186.51586838059197;188.4710458547069;186.1883648714196;187.82594299316406;51216800;0.0;0.0;185.84298706054688
2023-06-29 00:00:00-04:00;187.6572341550609;188.63979016757608;187.51828821688443;188.16339111328125;46347300;0.0;0.0;186.35708618164062
2023-06-30 00:00:00-04:00;190.18806349655458;193.01660926668555;189.82083730500045;192.5104522705078;85069600;0.0;0.0;187.80411682128906
2023-07-03 00:00:00-04:00;192.32190060151567;192.42115420880762;190.31709585721728;191.0118408203125;31458200;0.0;0.0;189.23130493164064
2023-07-05 00:00:00-04:00;190.1285193717039;191.5278981742576;189.18565562789144;189.89031982421875;46920300;0.0;0.0;189.88038940429686
2023-07-06 00:00:00-04:00;188.4115064167895;190.57511043531196;187.77632283358471;190.36668395996094;45094300;0.0;0.0;190.38853759765624
2023-07-07 00:00:00-04:00;189.9697113944817;191.2202248903426;188.80851704604538;189.2451934814453;46778000;0.0;0.0;190.60489807128906
2023-07-10 00:00:00-04:00;187.83588357427638;188.56040149996468;185.63258703549474;187.19078063964844;59922200;0.0;0.0;189.54096374511718
2023-07-11 00:00:00-04:00;187.7366242460387;187.87557017699805;185.19588999765614;186.6647491455078;46638100;0.0;0.0;188.67154541015626
2023-07-12 00:00:00-04:00;188.25270672963643;190.2575110663078;187.05182010303508;188.342041015625;60750200;0.0;0.0;188.3618896484375
2023-07-13 00:00:00-04:00;189.06655459750118;189.75136501356704;188.35197113238655;189.1062469482422;41342300;0.0;0.0;188.10980224609375
2023-07-14 00:00:00-04:00;188.79858162868422;189.74143018258206;188.203105504946;189.255126953125;41573900;0.0;0.0;188.11178894042968
2023-07-17 00:00:00-04:00;190.45600381205304;192.85780736222108;190.3666846697001;192.53028869628906;50520200;0.0;0.0;189.1796905517578
2023-07-18 00:00:00-04:00;191.89511697543264;192.8677385882339;190.97210701546965;192.27224731445312;48353800;0.0;0.0;190.3011901855469
2023-07-19 00:00:00-04:00;191.64697698861832;196.73836472736357;191.20035101057832;193.63192749023438;80507300;0.0;0.0;191.35916748046876
2023-07-20 00:00:00-04:00;193.6220163160383;194.99163717283173;191.05150874206208;191.67677307128906;59581200;0.0;0.0;191.87327270507814
2023-07-21 00:00:00-04:00;192.6394780020551;193.50292673966078;189.79106335340356;190.4957275390625;71917800;0.0;0.0;192.12139282226562
2023-07-24 00:00:00-04:00;191.9546589402895;193.44337194871;190.80338391255776;191.29962158203125;45377800;0.0;0.0;191.87525939941406
2023-07-25 00:00:00-04:00;191.87525949316802;192.97690772743897;191.468340968804;192.16307067871094;37283200;0.0;0.0;191.85342407226562
2023-07-26 00:00:00-04:00;192.21269689922778;194.16787452666702;191.86533961729995;193.0364532470703;47471900;0.0;0.0;191.7343292236328
2023-07-27 00:00:00-04:00;194.5450012117714;195.71611472843404;191.10111090990094;191.7660675048828;47460200;0.0;0.0;191.75218811035157
2023-07-28 00:00:00-04:00;193.20517029738988;195.15042860374737;192.6791595850325;194.3564453125;48291400;0.0;0.0;192.52433166503906
2023-07-31 00:00:00-04:00;194.58470647584855;195.01147873318087;193.79072320060368;194.97177124023438;38824100;0.0;0.0;193.25876159667968
2023-08-01 00:00:00-04:00;194.76335631965225;195.24965951950642;193.81057337810935;194.13809204101562;35175100;0.0;0.0;193.6537658691406
2023-08-02 00:00:00-04:00;193.57237058354673;193.7113165160086;190.4063871835963;191.13088989257812;50389300;0.0;0.0;193.27265319824218
2023-08-03 00:00:00-04:00;190.1285055646349;190.92247371064892;189.2551224312535;189.73150634765625;61235200;0.0;0.0;192.86574096679686
2023-08-04 00:00:00-04:00;184.12404245746146;185.97004732736383;180.5511249208849;180.62060546875;115799700;0.0;0.0;190.1185729980469
2023-08-07 00:00:00-04:00;180.75952916090975;181.7520044495214;176.01549849286377;177.50421142578125;97576100;0.0;0.0;186.62506103515625
2023-08-08 00:00:00-04:00;178.33787911929193;178.9135165784173;176.2437557474966;178.44705200195312;67823000;0.0;0.0;183.48685302734376
2023-08-09 00:00:00-04:00;179.5090242423061;179.56857034442828;175.678068518058;176.8491973876953;60378500;0.0;0.0;180.6305145263672
2023-08-10 00:00:00-04:00;178.12946109590703;179.38990895654987;176.26361784560095;176.63082885742188;54686900;0.0;0.0;178.0103790283203
2023-08-11 00:00:00-04:00;176.22338084720406;177.51532893244283;175.45813862661385;176.69046020507812;51988100;0.24;0.0;177.22434997558594
2023-08-14 00:00:00-04:00;176.86935281922499;178.57871676071744;176.21343092354076;178.3501434326172;43675600;0.0;0.0;177.39353637695314
2023-08-15 00:00:00-04:00;177.7737337283927;178.37001397078072;175.9550494184861;176.35256958007812;43622600;0.0;0.0;176.97463989257812
2023-08-16 00:00:00-04:00;176.0345616520876;177.43583011971523;175.4084529729965;175.47802734375;46964900;0.0;0.0;176.70040588378907
2023-08-17 00:00:00-04:00;176.04448461625057;176.41219151441152;172.40711609073566;172.9239044189453;66062900;0.0;0.0;175.95902099609376
2023-08-18 00:00:00-04:00;171.23443009200113;174.0171167915457;170.8965364290824;173.410888671875;61114200;0.0;0.0;175.30310668945313
2023-08-21 00:00:00-04:00;173.98729066685254;175.0407326935708;172.66551420323125;174.7525177001953;46311900;0.0;0.0;174.58358154296874
2023-08-22 00:00:00-04:00;175.96497956715007;176.58114035802282;175.15999139470742;176.13392639160156;42084200;0.0;0.0;174.53985290527345
2023-08-23 00:00:00-04:00;177.41596644953157;180.4272265262981;177.2271390578494;179.9998779296875;52722800;0.0;0.0;175.44422302246093
2023-08-24 00:00:00-04:00;179.55266206734146;179.98001065949663;174.92147774645116;175.28919982910156;54945800;0.0;0.0;175.9172821044922
2023-08-25 00:00:00-04:00;176.28301269216934;178.04205535297126;174.73266281139772;177.50540161132812;51449600;0.0;0.0;176.7361846923828
2023-08-28 00:00:00-04:00;178.97625019026674;179.4731579970015;177.4457808178697;179.0756378173828;43820700;0.0;0.0;177.6008087158203
2023-08-29 00:00:00-04:00;178.5886452216866;183.75648287285222;178.38988515133815;182.98130798339844;53003900;0.0;0.0;178.97028503417968
2023-08-30 00:00:00-04:00;183.7962700149799;186.6882772160455;183.5975099164829;186.489501953125;60813900;0.0;0.0;180.2682098388672
2023-08-31 00:00:00-04:00;186.6783166282915;187.95039936926207;186.3205424096171;186.7081298828125;60794500;0.0;0.0;182.55199584960937
2023-09-01 00:00:00-04:00;188.31811281370076;188.7454462185212;187.1155893336136;188.28829956054688;45732600;0.0;0.0;184.7085754394531
2023-09-05 00:00:00-04:00;187.11559340947835;188.8050768374951;186.44973880050088;188.5268096923828;45280000;0.0;0.0;186.59880981445312
2023-09-06 00:00:00-04:00;187.23484633917346;187.68207547486304;180.34771175415628;181.77880859375;81755800;0.0;0.0;186.35830993652343
2023-09-07 00:00:00-04:00;174.0965977246818;177.10787273977496;172.46674085776903;176.46188354492188;112488800;0.0;0.0;184.3527862548828
2023-09-08 00:00:00-04:00;177.24699542212446;179.1253060568345;176.6904460199261;177.07803344726562;65551300;0.0;0.0;182.42676696777343
2023-09-11 00:00:00-04:00;178.9563633540274;179.18493667169957;176.24323613595504;178.25074768066406;58953100;0.0;0.0;180.41925659179688
2023-09-12 00:00:00-04:00;178.37997587722177;179.01601728450376;173.7388586270757;175.20970153808594;90370200;0.0;0.0;177.7558349609375
2023-09-13 00:00:00-04:00;175.41836231553663;176.2034850251751;172.9040104015583;173.13259887695312;84267900;0.0;0.0;176.02659301757814
2023-09-14 00:00:00-04:00;172.92390792735483;175.0109266750055;172.5065072107091;174.6531524658203;60895800;0.0;0.0;175.66484680175782
2023-09-15 00:00:00-04:00;175.38856818743835;175.40844874494908;172.74503028655468;173.9276580810547;109205100;0.0;0.0;175.03477172851564
2023-09-18 00:00:00-04:00;175.38854849165324;178.27062243017014;175.0804681247336;176.8693389892578;67257600;0.0;0.0;174.75848999023438
2023-09-19 00:00:00-04:00;176.42213782123514;178.51908920430856;176.034550369597;177.96255493164062;51826900;0.0;0.0;175.3090606689453
2023-09-20 00:00:00-04:00;178.1513672500879;178.5886485115626;174.3152386804528;174.40469360351562;58436200;0.0;0.0;175.5634796142578
2023-09-21 00:00:00-04:00;173.47050026870355;175.20967741085585;172.78476514063325;172.8543243408203;63047900;0.0;0.0;175.2037139892578
2023-09-22 00:00:00-04:00;173.5897771264219;175.9848764735621;172.97361627830674;173.7090301513672;56725400;0.0;0.0;175.1599884033203
2023-09-25 00:00:00-04:00;173.12266501245767;175.87553831983675;173.07297120229282;174.9910430908203;46172700;0.0;0.0;174.78432922363282
2023-09-26 00:00:00-04:00;173.73885876847856;174.1164984027068;170.59839768303257;170.89654541015625;64588900;0.0;0.0;173.37112731933593
2023-09-27 00:00:00-04:00;171.5524350388733;171.9698357492923;168.00452141810098;169.3759765625;66921800;0.0;0.0;172.36538391113282
2023-09-28 00:00:00-04:00;168.29272705350883;170.96609339598558;166.5833630389383;169.63438415527344;56294400;0.0;0.0;171.72139587402344
2023-09-29 00:00:00-04:00;170.956157001118;171.99966637275853;169.28653897360869;170.1511688232422;51814200;0.0;0.0;171.00982360839845
2023-10-02 00:00:00-04:00;170.16109351938684;173.22204712222216;169.87287852825236;172.67544555664062;52164500;0.0;0.0;170.5467041015625
2023-10-03 00:00:00-04:00;171.19465244741932;172.55618999324432;169.76357086656446;171.3337860107422;49594600;0.0;0.0;170.6341522216797
2023-10-04 00:00:00-04:00;170.03190052575047;173.13261538484517;169.91264751116213;172.5860137939453;53020300;0.0;0.0;171.27615966796876
2023-10-05 00:00:00-04:00;172.7151938850701;174.3649313004983;171.61205804275627;173.82827758789062;48527900;0.0;0.0;172.11493835449218
2023-10-06 00:00:00-04:00;172.7251520422754;176.88924177784276;172.10897606656815;176.392333984375;57224100;0.0;0.0;173.36317138671876
2023-10-09 00:00:00-04:00;175.71653078442577;177.94268314929081;174.7127825048992;177.883056640625;42390800;0.0;0.0;174.40469360351562
2023-10-10 00:00:00-04:00;176.99855858071479;178.60853494693302;176.84947714698436;177.28675842285156;43698000;0.0;0.0;175.5952880859375
2023-10-11 00:00:00-04:00;177.09792315514355;178.7377278666485;176.50164294003199;178.6880340576172;47551100;0.0;0.0;176.81569213867186
2023-10-12 00:00:00-04:00;178.95636590765267;181.21231619372998;177.93272198255502;179.5924072265625;56743100;0.0;0.0;177.96851806640626
2023-10-13 00:00:00-04:00;180.29802522104373;180.80486572035005;177.03831125012886;177.74392700195312;51427100;0.0;0.0;178.23883666992188
2023-10-16 00:00:00-04:00;175.65689773759766;177.97248977927228;175.41837654739012;177.61471557617188;52517000;0.0;0.0;178.18516845703124
2023-10-17 00:00:00-04:00;175.55752029881808;177.31657816311466;173.71897053093056;176.05442810058594;57549400;0.0;0.0;177.93870239257814
2023-10-18 00:00:00-04:00;174.4941311237392;176.48176216718392;174.027036615376;174.7525177001953;54764400;0.0;0.0;177.15159912109374
2023-10-19 00:00:00-04:00;174.9512928962145;176.7401640228471;174.106558728376;174.37489318847656;59302900;0.0;0.0;176.10809631347655
2023-10-20 00:00:00-04:00;174.2258012947257;174.3351216115833;171.57231560127875;171.8108367919922;64189300;0.0;0.0;174.92147827148438
2023-10-23 00:00:00-04:00;169.85301344001374;172.93383244025344;168.87906331617407;171.93008422851562;55980100;0.0;0.0;173.78455200195313
2023-10-24 00:00:00-04:00;171.9797831493734;172.59594393485276;170.3896722111032;172.36737060546875;43816600;0.0;0.0;173.0471405029297
2023-10-25 00:00:00-04:00;170.81702981156988;171.98972493811345;169.59462570782657;170.04185485839844;57157000;0.0;0.0;172.10500793457032
2023-10-26 00:00:00-04:00;169.3163379944291;170.3201013316095;164.64540828457035;165.8578643798828;70625300;0.0;0.0;170.40160217285157
2023-10-27 00:00:00-04:00;165.87774586751993;167.9150706400693;165.79823880916834;167.1796417236328;58499100;0.0;0.0;169.4753631591797
2023-10-30 00:00:00-04:00;167.97471206696315;170.11140947897792;167.82563063265053;169.23684692382812;51131000;0.0;0.0;168.93671569824218
2023-10-31 00:00:00-04:00;168.30266621223763;169.8430681534906;166.86162156099337;169.71388244628906;44846000;0.0;0.0;168.40601806640626
2023-11-01 00:00:00-04:00;169.94245541165574;173.15247532339345;169.0678928937645;172.8940887451172;56934900;0.0;0.0;168.97646484375
2023-11-02 00:00:00-04:00;174.43450739060134;176.68052504619254;174.37488088465793;176.47183227539062;77334800;0.0;0.0;171.09925842285156
2023-11-03 00:00:00-04:00;173.16242643179135;175.72647236371952;172.27793120121478;175.55751037597656;79763700;0.0;0.0;172.77483215332032
2023-11-06 00:00:00-05:00;175.28920139472822;178.3203268607263;175.12025456148152;178.12156677246094;63841300;0.0;0.0;174.55177612304686
2023-11-07 00:00:00-05:00;178.07185390554656;181.31170213885602;177.86316114274607;180.69554138183594;70530000;0.0;0.0;176.74810791015625
2023-11-08 00:00:00-05:00;181.22225745008475;182.31544537102516;180.46694798586415;181.7589111328125;49340300;0.0;0.0;178.5210723876953
2023-11-09 00:00:00-05:00;181.82850773747478;182.98132230147056;180.6856107058037;181.2819061279297;53763500;0.0;0.0;179.48308715820312
2023-11-10 00:00:00-05:00;183.07312579736603;185.66045656490678;182.63526841968368;185.49127197265625;66133400;0.24;0.0;181.46983947753907
2023-11-13 00:00:00-05:00;184.91410998461964;185.12307770332387;183.31195834215197;183.89907836914062;43627500;0.0;0.0;182.625341796875
2023-11-14 00:00:00-05:00;186.78492632853875;187.1929311504176;185.3917576494399;186.5261993408203;60108400;0.0;0.0;183.79147338867188
2023-11-15 00:00:00-05:00;186.93419062776755;188.576140393849;186.8645246066569;187.09339904785156;53790500;0.0;0.0;184.85837097167968
2023-11-16 00:00:00-05:00;188.6458393678413;190.02906240656043;187.73031107433965;188.78515625;54412900;0.0;0.0;186.35902099609376
2023-11-17 00:00:00-05:00;189.3224957374494;189.45186682219116;187.65069333955432;188.76522827148438;50922700;0.0;0.0;187.01381225585936
2023-11-20 00:00:00-05:00;188.96425501994514;190.97441144582112;188.9543092379418;190.5166473388672;46505100;0.0;0.0;188.3373260498047
2023-11-21 00:00:00-05:00;190.47686751727224;190.58633186753545;188.8150106973862;189.7106170654297;38134500;0.0;0.0;188.97420959472657
2023-11-22 00:00:00-05:00;190.55646496546896;191.98943200940647;189.89967891341405;190.37733459472656;39617700;0.0;0.0;189.63099670410156
2023-11-24 00:00:00-05:00;189.93947531002817;189.96932784078396;188.3273779116158;189.0438690185547;24048300;0.0;0.0;189.6827392578125
2023-11-27 00:00:00-05:00;188.994117188391;189.74046085550287;187.9790855494866;188.86474609375;40552600;0.0;0.0;189.70264282226563
2023-11-28 00:00:00-05:00;188.85479867311508;190.14846405510127;188.47664635938358;189.47177124023438;38415400;0.0;0.0;189.49366760253906
2023-11-29 00:00:00-05:00;189.96933244559008;191.15353347560767;188.04874872654685;188.44679260253906;43014200;0.0;0.0;189.24090270996095
2023-11-30 00:00:00-05:00;188.9145072113341;189.39217809569718;187.27255720148867;189.0239715576172;48794400;0.0;0.0;188.97023010253906
2023-12-01 00:00:00-05:00;189.4021261680105;190.626125557136;188.30748269194632;190.3076934814453;45679300;0.0;0.0;189.22299499511718
2023-12-04 00:00:00-05:00;189.05382196941733;189.12348800008925;186.53615721754525;188.50650024414062;43389500;0.0;0.0;189.1513458251953
2023-12-05 00:00:00-05:00;189.28270844769884;193.45226890347428;189.2528407319119;192.47705078125;66628400;0.0;0.0;189.75240173339844
2023-12-06 00:00:00-05:00;193.5020367748159;193.81052306910513;191.1734481168898;191.38243103027344;41089700;0.0;0.0;190.33952941894532
2023-12-07 00:00:00-05:00;192.6860424138352;194.04935869024033;192.64622891391613;193.3229217529297;47477700;0.0;0.0;191.1993194580078
2023-12-08 00:00:00-05:00;193.25322651912307;195.0345083535154;192.72581160789824;194.75587463378906;53377300;0.0;0.0;192.08895568847657
2023-12-11 00:00:00-05:00;192.1685693679781;192.54672168765146;190.48680586341095;192.23822021484375;60943700;0.0;0.0;192.83529968261718
2023-12-12 00:00:00-05:00;192.13871428631938;193.77071848752672;190.7853438376791;193.76077270507812;52696900;0.0;0.0;193.0920440673828
2023-12-13 00:00:00-05:00;194.13888518665178;197.03470187359517;193.90006496300202;196.99490356445312;70404200;0.0;0.0;194.21453857421875
2023-12-14 00:00:00-05:00;197.0546379594379;198.64682869695653;195.2037050285768;197.14419555664062;66831600;0.0;0.0;194.97879333496093
2023-12-15 00:00:00-05:00;196.5670132843794;197.4327670575499;196.0395983209077;196.60682678222656;128256700;0.0;0.0;195.34898376464844
